id,project_id,month,cumulative_expenditure_cr,physical_progress_pct,reported_issues
5612,PRJ_0169,2021-12-01,69.77,39.74,none
5613,PRJ_0169,2021-12-01,77.46,43.07,none
5614,PRJ_0169,2022-01-01,77.06,47.6,fund release delay
5615,PRJ_0169,2022-03-01,90.16,52.01,none
5616,PRJ_0169,2022-04-01,97.3,57.72,none
5617,PRJ_0169,2022-05-01,100.18,60.93,none
5618,PRJ_0169,2022-06-01,117.29,65.15,none
5619,PRJ_0169,2022-07-01,118.42,66.58,none
5620,PRJ_0169,2022-08-01,118.51,72.22,none
5621,PRJ_0169,2022-09-01,130.4,77.11,none
5622,PRJ_0169,2022-10-01,126.26,77.67,none
5623,PRJ_0169,2022-10-01,141.52,80.09,subcontractor dispute
5624,PRJ_0169,2022-12-01,150.0,84.06,equipment procurement delay
5625,PRJ_0169,2022-12-01,136.64,84.74,none
5626,PRJ_0169,2023-01-01,145.56,85.8,monsoon disruption
5627,PRJ_0170,2016-03-01,19.39,3.23,none
5628,PRJ_0170,2016-03-01,26.67,4.84,none
5629,PRJ_0170,2016-04-01,28.96,5.04,none
5630,PRJ_0170,2016-05-01,35.82,6.38,raw material supply shortage
5631,PRJ_0170,2016-06-01,38.05,6.38,none
5632,PRJ_0170,2016-07-01,58.97,9.87,none
5633,PRJ_0170,2016-08-01,55.09,9.87,none
5634,PRJ_0170,2016-09-01,54.3,9.87,none
5635,PRJ_0170,2016-10-01,60.47,10.34,
5636,PRJ_0170,2016-11-01,69.77,11.82,none
5637,PRJ_0170,2016-12-01,66.72,11.82,none
5638,PRJ_0170,2017-01-01,77.13,13.63,
5639,PRJ_0170,2017-03-01,77.38,13.63,
5640,PRJ_0170,2017-03-01,77.5,14.18,none
5641,PRJ_0170,2017-05-01,106.26,17.62,none
5642,PRJ_0170,2017-05-01,96.0,17.62,monsoon disruption
5643,PRJ_0170,2017-07-01,110.52,19.89,none
5644,PRJ_0170,2017-07-01,108.63,19.94,none
5645,PRJ_0170,2017-08-01,124.4,20.78,none
5646,PRJ_0170,2017-09-01,137.11,24.69,none
5647,PRJ_0170,2017-10-01,135.78,24.69,
5648,PRJ_0170,2017-11-01,154.5,25.19,
5649,PRJ_0170,2017-12-01,170.2,29.34,none
5650,PRJ_0170,2018-01-01,190.75,31.68,subcontractor dispute
5651,PRJ_0170,2018-03-01,186.29,33.81,law and order issue
5652,PRJ_0170,2018-03-01,202.53,33.81,none
5653,PRJ_0170,2018-05-01,225.77,36.2,none
5654,PRJ_0170,2018-05-01,245.52,39.49,equipment procurement delay
5655,PRJ_0170,2018-07-01,244.73,39.81,none
5656,PRJ_0170,2018-07-01,265.35,42.51,none
5657,PRJ_0170,2018-08-01,259.57,44.1,none
5658,PRJ_0170,2018-09-01,284.75,48.9,none
5659,PRJ_0170,2018-10-01,311.17,49.87,none
5660,PRJ_0170,2018-11-01,309.33,51.97,none
5661,PRJ_0170,2018-12-01,323.42,52.75,monsoon disruption
5662,PRJ_0170,2019-01-01,332.83,57.37,monsoon disruption
5663,PRJ_0170,2019-03-01,340.93,57.37,none
5664,PRJ_0170,2019-04-01,325.62,59.22,none
5665,PRJ_0170,2019-05-01,359.65,63.77,law and order issue
5666,PRJ_0170,2019-06-01,384.25,64.16,design change approval pending
5667,PRJ_0170,2019-07-01,376.34,65.64,none
5668,PRJ_0170,2019-07-01,403.39,67.98,raw material supply shortage
5669,PRJ_0170,2019-08-01,434.46,71.93,equipment procurement delay
5670,PRJ_0170,2019-09-01,401.38,72.13,none
5671,PRJ_0170,2019-10-01,425.71,73.17,none
5672,PRJ_0170,2019-11-01,443.34,78.31,none
5673,PRJ_0170,2019-12-01,436.46,78.31,none
5674,PRJ_0170,2020-01-01,481.08,80.06,none
5675,PRJ_0171,2022-01-01,12.18,5.63,monsoon disruption
5676,PRJ_0171,2022-01-01,15.38,6.94,none
5677,PRJ_0171,2022-03-01,16.96,7.75,design change approval pending
5678,PRJ_0171,2022-04-01,16.75,7.75,raw material supply shortage
5679,PRJ_0171,2022-05-01,23.93,11.49,none
5680,PRJ_0171,2022-06-01,27.18,12.5,none
5681,PRJ_0171,2022-07-01,26.69,12.5,none
5682,PRJ_0171,2022-08-01,30.22,13.49,none
5683,PRJ_0171,2022-09-01,40.72,18.34,none
5684,PRJ_0171,2022-10-01,43.39,18.34,none
5685,PRJ_0171,2022-11-01,47.08,21.42,none
5686,PRJ_0171,2022-12-01,57.69,25.04,none
5687,PRJ_0171,2023-01-01,63.97,26.35,none
5688,PRJ_0171,2023-01-01,79.4,32.89,none
5689,PRJ_0171,2023-03-01,81.09,36.0,
5690,PRJ_0171,2023-04-01,84.22,37.43,none
5691,PRJ_0172,2018-04-01,16.01,0.59,
5692,PRJ_0172,2018-05-01,22.41,0.87,
5693,PRJ_0172,2018-05-01,48.12,1.77,environmental clearance pending; law and order issue
5694,PRJ_0172,2018-07-01,69.56,2.52,environmental clearance pending
5695,PRJ_0172,2018-07-01,77.58,2.84,contractor mobilization pending; design change approval pending
5696,PRJ_0172,2018-08-01,82.92,3.07,right of way (RoW) dispute; monsoon disruption
5697,PRJ_0172,2018-09-01,90.68,3.33,right of way (RoW) dispute; monsoon disruption
5698,PRJ_0172,2018-10-01,103.64,3.6,utility shifting pending; monsoon disruption
5699,PRJ_0172,2018-11-01,111.92,3.89,
5700,PRJ_0172,2018-12-01,108.23,4.2,utility shifting pending
5701,PRJ_0172,2019-01-01,120.61,4.53,utility shifting pending; law and order issue
5702,PRJ_0172,2019-03-01,136.55,4.89,environmental clearance pending
5703,PRJ_0172,2019-04-01,300.4,11.5,
5704,PRJ_0172,2019-05-01,356.87,12.81,none
5705,PRJ_0172,2019-06-01,464.35,16.2,equipment procurement delay
5706,PRJ_0172,2019-07-01,478.86,18.17,none
5707,PRJ_0172,2019-08-01,481.32,18.17,design change approval pending
5708,PRJ_0172,2019-08-01,528.94,18.33,none
5709,PRJ_0172,2019-09-01,579.99,20.54,design change approval pending
5710,PRJ_0172,2019-10-01,556.67,21.62,none
5711,PRJ_0172,2019-11-01,595.29,21.62,none
5712,PRJ_0172,2019-12-01,893.51,25.58,none
5713,PRJ_0172,2020-01-01,1026.04,27.22,none
5714,PRJ_0172,2020-03-01,1035.12,27.68,none
5715,PRJ_0172,2020-03-01,1090.52,29.41,none
5716,PRJ_0172,2020-04-01,1258.97,32.67,none
5717,PRJ_0172,2020-05-01,1178.38,32.88,none
5718,PRJ_0172,2020-06-01,1189.34,34.1,design change approval pending
5719,PRJ_0172,2020-07-01,1458.41,38.19,none
5720,PRJ_0172,2020-08-01,1356.89,39.03,monsoon disruption
5721,PRJ_0172,2020-09-01,1465.16,40.65,none
5722,PRJ_0172,2020-10-01,1497.59,42.77,raw material supply shortage
5723,PRJ_0172,2020-11-01,1585.23,46.67,none
5724,PRJ_0172,2020-12-01,1806.32,48.02,none
5725,PRJ_0172,2021-01-01,1802.05,49.06,
5726,PRJ_0172,2021-03-01,1952.85,52.82,raw material supply shortage
5727,PRJ_0172,2021-03-01,1921.27,54.06,law and order issue
5728,PRJ_0172,2021-05-01,2162.47,57.74,none
5729,PRJ_0172,2021-05-01,1987.79,57.77,design change approval pending
5730,PRJ_0172,2021-07-01,2022.22,58.84,none
5731,PRJ_0172,2021-07-01,2149.65,62.91,law and order issue
5732,PRJ_0172,2021-08-01,2392.0,63.91,
5733,PRJ_0173,2020-03-01,11.66,4.26,design change approval pending
5734,PRJ_0173,2020-03-01,21.85,7.86,none
5735,PRJ_0173,2020-04-01,21.96,7.86,none
5736,PRJ_0173,2020-05-01,21.71,7.86,none
5737,PRJ_0173,2020-06-01,27.44,10.03,none
5738,PRJ_0173,2020-07-01,32.49,11.57,none
5739,PRJ_0173,2020-08-01,31.67,12.14,subcontractor dispute
5740,PRJ_0173,2020-09-01,41.92,14.54,none
5741,PRJ_0173,2020-10-01,39.64,14.54,none
5742,PRJ_0173,2020-11-01,44.46,15.77,none
5743,PRJ_0173,2020-12-01,51.21,19.66,none
5744,PRJ_0173,2021-01-01,58.92,22.5,none
5745,PRJ_0173,2021-03-01,66.77,24.59,subcontractor dispute
5746,PRJ_0173,2021-03-01,66.06,25.3,none
5747,PRJ_0173,2021-05-01,76.76,27.43,subcontractor dispute
5748,PRJ_0173,2021-05-01,83.22,31.9,none
5749,PRJ_0173,2021-07-01,86.16,33.25,none
5750,PRJ_0173,2021-07-01,109.82,39.0,equipment procurement delay
5751,PRJ_0173,2021-08-01,109.4,39.6,none
5752,PRJ_0173,2021-09-01,124.35,43.13,none
5753,PRJ_0173,2021-10-01,140.21,49.88,none
5754,PRJ_0173,2021-11-01,152.37,53.45,raw material supply shortage
5755,PRJ_0173,2021-12-01,156.36,56.53,none
5756,PRJ_0173,2022-01-01,152.89,57.86,fund release delay
5757,PRJ_0173,2022-03-01,170.76,61.28,none
5758,PRJ_0173,2022-03-01,169.73,63.89,none
5759,PRJ_0173,2022-05-01,180.49,68.17,none
5760,PRJ_0173,2022-05-01,206.89,71.59,none
5761,PRJ_0174,2017-02-01,165.2,6.99,none
5762,PRJ_0174,2017-03-01,176.17,6.99,
5763,PRJ_0174,2017-04-01,167.9,6.99,none
5764,PRJ_0174,2017-05-01,162.77,6.99,equipment procurement delay
5765,PRJ_0174,2017-06-01,179.38,7.79,none
5766,PRJ_0174,2017-07-01,278.7,10.94,none
5767,PRJ_0174,2017-08-01,285.87,11.17,monsoon disruption
5768,PRJ_0174,2017-09-01,287.69,12.05,none
5769,PRJ_0174,2017-10-01,334.28,13.48,none
5770,PRJ_0174,2017-11-01,406.56,16.41,subcontractor dispute
5771,PRJ_0174,2017-12-01,486.86,19.82,raw material supply shortage
5772,PRJ_0174,2018-01-01,554.32,21.5,none
5773,PRJ_0174,2018-02-01,541.72,22.59,
5774,PRJ_0174,2018-03-01,665.3,26.86,none
5775,PRJ_0174,2018-04-01,791.87,27.48,law and order issue
5776,PRJ_0174,2018-05-01,914.85,31.57,none
5777,PRJ_0174,2018-06-01,1034.54,33.51,none
5778,PRJ_0174,2018-07-01,1141.56,39.08,none
5779,PRJ_0174,2018-08-01,1295.14,42.09,none
5780,PRJ_0174,2018-09-01,1228.17,43.33,none
5781,PRJ_0174,2018-10-01,1472.38,48.43,none
5782,PRJ_0174,2018-11-01,1551.38,49.89,none
5783,PRJ_0174,2018-12-01,1582.27,55.03,fund release delay
5784,PRJ_0174,2019-01-01,1621.84,57.8,none
5785,PRJ_0174,2019-02-01,1956.63,63.14,none
5786,PRJ_0174,2019-03-01,2009.2,64.86,none
5787,PRJ_0174,2019-04-01,2032.71,69.59,
5788,PRJ_0174,2019-05-01,2088.63,71.93,none
5789,PRJ_0175,2021-12-01,23.47,5.03,fund release delay
5790,PRJ_0175,2021-12-01,33.21,7.3,none
5791,PRJ_0175,2022-01-01,39.59,8.69,none
5792,PRJ_0175,2022-03-01,38.05,8.69,none
5793,PRJ_0175,2022-04-01,50.07,10.32,none
5794,PRJ_0175,2022-05-01,74.26,16.03,none
5795,PRJ_0175,2022-06-01,75.24,16.85,none
5796,PRJ_0175,2022-07-01,89.95,19.99,none
5797,PRJ_0175,2022-08-01,117.38,23.59,none
5798,PRJ_0175,2022-08-01,125.16,25.68,none
5799,PRJ_0175,2022-10-01,134.99,29.1,subcontractor dispute
5800,PRJ_0175,2022-10-01,156.69,33.88,none
5801,PRJ_0175,2022-12-01,180.08,38.83,none
5802,PRJ_0175,2022-12-01,205.29,44.69,
5803,PRJ_0176,2022-04-01,12.1,1.05,land acquisition delay; subcontractor dispute
5804,PRJ_0176,2022-05-01,18.64,1.71,environmental clearance pending
5805,PRJ_0176,2022-05-01,26.17,2.36,contractor mobilization pending; fund release delay
5806,PRJ_0176,2022-07-01,41.92,3.5,
5807,PRJ_0176,2022-07-01,43.24,3.78,utility shifting pending
5808,PRJ_0176,2022-08-01,47.51,4.21,forest clearance delayed; subcontractor dispute
5809,PRJ_0176,2022-09-01,60.6,5.29,right of way (RoW) dispute
5810,PRJ_0176,2022-10-01,63.95,5.82,land acquisition delay
5811,PRJ_0176,2022-11-01,79.09,6.82,contractor mobilization pending; design change approval pending
5812,PRJ_0176,2022-12-01,101.44,7.49,
5813,PRJ_0176,2023-01-01,119.33,8.02,forest clearance delayed; law and order issue
5814,PRJ_0176,2023-03-01,121.25,8.74,utility shifting pending; law and order issue
5815,PRJ_0176,2023-04-01,585.34,40.22,none
5816,PRJ_0176,2023-05-01,597.93,44.38,raw material supply shortage
5817,PRJ_0176,2023-06-01,722.31,50.34,none
5818,PRJ_0176,2023-07-01,822.86,55.83,none
5819,PRJ_0176,2023-08-01,788.59,59.35,none
5820,PRJ_0176,2023-08-01,925.24,66.4,none
5821,PRJ_0177,2022-10-01,7.86,5.21,design change approval pending
5822,PRJ_0177,2022-10-01,8.09,5.21,none
5823,PRJ_0177,2022-11-01,9.57,5.7,subcontractor dispute
5824,PRJ_0177,2022-12-01,13.42,8.29,equipment procurement delay
5825,PRJ_0177,2023-01-01,12.59,8.29,none
5826,PRJ_0177,2023-03-01,16.64,10.66,none
5827,PRJ_0177,2023-04-01,16.89,10.66,none
5828,PRJ_0177,2023-05-01,20.21,12.14,fund release delay
5829,PRJ_0177,2023-06-01,20.21,12.14,none
5830,PRJ_0177,2023-07-01,18.12,12.14,none
5831,PRJ_0177,2023-08-01,25.86,15.58,law and order issue
5832,PRJ_0177,2023-08-01,25.54,15.95,monsoon disruption
5833,PRJ_0177,2023-10-01,30.11,18.31,none
5834,PRJ_0177,2023-10-01,32.27,20.21,none
5835,PRJ_0177,2023-12-01,37.52,22.24,none
5836,PRJ_0177,2023-12-01,36.86,22.24,none
5837,PRJ_0177,2024-01-01,37.72,24.13,
5838,PRJ_0177,2024-03-01,39.85,26.64,none
5839,PRJ_0177,2024-03-01,47.14,28.37,
5840,PRJ_0177,2024-05-01,46.3,29.47,fund release delay
5841,PRJ_0177,2024-05-01,54.6,34.74,
5842,PRJ_0177,2024-07-01,54.89,34.87,none
5843,PRJ_0177,2024-07-01,61.37,38.05,none
5844,PRJ_0177,2024-08-01,65.85,41.77,none
5845,PRJ_0177,2024-09-01,74.7,44.49,none
5846,PRJ_0177,2024-10-01,77.21,45.27,none
5847,PRJ_0177,2024-11-01,83.39,49.51,none
5848,PRJ_0177,2024-12-01,79.4,49.59,monsoon disruption
5849,PRJ_0177,2025-01-01,86.5,53.22,equipment procurement delay
5850,PRJ_0177,2025-03-01,90.15,57.47,none
5851,PRJ_0177,2025-04-01,98.02,60.45,law and order issue
5852,PRJ_0177,2025-05-01,102.8,61.27,none
5853,PRJ_0177,2025-06-01,111.26,63.43,none
5854,PRJ_0177,2025-07-01,108.49,65.36,none
5855,PRJ_0177,2025-07-01,120.09,70.78,none
5856,PRJ_0177,2025-08-01,117.2,70.82,none
5857,PRJ_0177,2025-09-01,132.35,74.64,design change approval pending
5858,PRJ_0177,2025-10-01,126.85,77.44,none
5859,PRJ_0177,2025-11-01,124.93,79.8,none
5860,PRJ_0177,2025-12-01,138.94,79.8,fund release delay
5861,PRJ_0177,2026-01-01,126.46,80.15,none
5862,PRJ_0177,2026-03-01,135.61,81.89,none
5863,PRJ_0177,2026-04-01,144.98,85.36,subcontractor dispute
5864,PRJ_0177,2026-05-01,142.77,85.36,none
5865,PRJ_0177,2026-06-01,154.45,88.8,none
5866,PRJ_0177,2026-07-01,157.63,88.8,monsoon disruption
5867,PRJ_0177,2026-08-01,142.33,90.19,equipment procurement delay
5868,PRJ_0177,2026-08-01,144.38,90.19,none
5869,PRJ_0178,2021-05-01,127.07,5.38,
5870,PRJ_0178,2021-05-01,197.01,9.37,none
5871,PRJ_0178,2021-06-01,197.94,9.39,none
5872,PRJ_0178,2021-07-01,305.08,13.56,none
5873,PRJ_0178,2021-08-01,289.17,13.56,
5874,PRJ_0178,2021-09-01,421.59,17.78,none
5875,PRJ_0178,2021-10-01,541.5,23.04,none
5876,PRJ_0178,2021-11-01,580.46,26.36,none
5877,PRJ_0178,2021-12-01,745.6,33.98,none
5878,PRJ_0178,2022-01-01,909.23,39.54,none
5879,PRJ_0178,2022-03-01,1001.81,41.82,none
5880,PRJ_0178,2022-03-01,1286.76,51.92,
5881,PRJ_0178,2022-05-01,1230.72,54.86,equipment procurement delay
5882,PRJ_0178,2022-05-01,1487.74,62.51,none
5883,PRJ_0178,2022-07-01,1545.2,68.88,law and order issue
5884,PRJ_0179,2021-01-01,7.88,1.07,right of way (RoW) dispute
5885,PRJ_0179,2021-01-01,13.66,1.95,right of way (RoW) dispute; law and order issue
5886,PRJ_0179,2021-03-01,14.08,2.15,land acquisition delay
5887,PRJ_0179,2021-04-01,17.03,2.55,utility shifting pending
5888,PRJ_0179,2021-05-01,18.8,2.77,utility shifting pending
5889,PRJ_0179,2021-06-01,20.53,2.98,contractor mobilization pending; design change approval pending
5890,PRJ_0179,2021-07-01,21.03,3.21,forest clearance delayed
5891,PRJ_0179,2021-08-01,24.13,3.45,forest clearance delayed; fund release delay
5892,PRJ_0179,2021-09-01,26.27,3.71,right of way (RoW) dispute; law and order issue
5893,PRJ_0179,2021-10-01,27.51,3.99,land acquisition delay
5894,PRJ_0179,2021-11-01,31.59,4.29,utility shifting pending; raw material supply shortage
5895,PRJ_0179,2021-12-01,31.71,4.6,environmental clearance pending; fund release delay
5896,PRJ_0179,2022-01-01,86.27,12.93,raw material supply shortage
5897,PRJ_0179,2022-01-01,99.61,13.48,none
5898,PRJ_0179,2022-03-01,104.69,14.26,raw material supply shortage
5899,PRJ_0179,2022-04-01,109.74,14.82,none
5900,PRJ_0179,2022-05-01,108.5,16.56,fund release delay
5901,PRJ_0179,2022-06-01,119.7,17.71,none
5902,PRJ_0179,2022-07-01,128.33,17.71,monsoon disruption
5903,PRJ_0179,2022-08-01,136.4,18.88,none
5904,PRJ_0179,2022-09-01,135.29,20.23,none
5905,PRJ_0179,2022-10-01,166.41,24.34,none
5906,PRJ_0179,2022-11-01,171.79,24.34,none
5907,PRJ_0179,2022-12-01,187.57,25.59,none
5908,PRJ_0179,2023-01-01,244.09,27.59,none
5909,PRJ_0179,2023-01-01,257.32,29.95,none
5910,PRJ_0179,2023-03-01,287.36,30.33,none
5911,PRJ_0179,2023-04-01,301.73,32.37,none
5912,PRJ_0179,2023-05-01,320.04,34.24,none
5913,PRJ_0179,2023-06-01,323.62,37.21,
5914,PRJ_0179,2023-07-01,332.63,37.21,none
5915,PRJ_0179,2023-08-01,345.61,39.98,none
5916,PRJ_0179,2023-09-01,350.92,39.98,
5917,PRJ_0179,2023-10-01,412.42,44.92,subcontractor dispute
5918,PRJ_0179,2023-11-01,386.53,44.92,none
5919,PRJ_0179,2023-12-01,398.31,46.43,fund release delay
5920,PRJ_0179,2024-01-01,446.99,47.43,none
5921,PRJ_0179,2024-02-01,454.24,52.99,none
5922,PRJ_0179,2024-03-01,464.31,52.99,equipment procurement delay
5923,PRJ_0179,2024-04-01,472.58,54.83,none
5924,PRJ_0179,2024-05-01,483.78,56.16,raw material supply shortage
5925,PRJ_0179,2024-06-01,552.09,60.0,none
5926,PRJ_0179,2024-07-01,541.79,61.37,
5927,PRJ_0179,2024-08-01,611.08,64.35,none
5928,PRJ_0179,2024-09-01,555.97,64.35,none
5929,PRJ_0179,2024-10-01,564.32,66.48,
5930,PRJ_0179,2024-11-01,614.41,67.88,none
5931,PRJ_0179,2024-12-01,612.84,69.93,none
5932,PRJ_0180,2018-08-01,2.32,0.27,
5933,PRJ_0180,2018-08-01,4.57,0.57,environmental clearance pending; subcontractor dispute
5934,PRJ_0180,2018-09-01,8.1,0.94,right of way (RoW) dispute; law and order issue
5935,PRJ_0180,2018-10-01,15.12,1.84,land acquisition delay; monsoon disruption
5936,PRJ_0180,2018-11-01,22.21,2.71,
5937,PRJ_0180,2018-12-01,29.74,3.52,right of way (RoW) dispute; raw material supply shortage
5938,PRJ_0180,2019-01-01,37.62,4.14,utility shifting pending; law and order issue
5939,PRJ_0180,2019-03-01,36.81,4.6,environmental clearance pending
5940,PRJ_0180,2019-04-01,41.24,5.11,environmental clearance pending; raw material supply shortage
5941,PRJ_0180,2019-05-01,47.09,5.67,forest clearance delayed
5942,PRJ_0180,2019-06-01,50.61,6.25,forest clearance delayed
5943,PRJ_0180,2019-07-01,57.68,6.56,right of way (RoW) dispute; law and order issue
5944,PRJ_0180,2019-08-01,181.37,20.93,none
5945,PRJ_0180,2019-08-01,193.84,21.95,none
5946,PRJ_0180,2019-10-01,178.64,22.2,none
5947,PRJ_0180,2019-10-01,195.78,23.36,none
5948,PRJ_0180,2019-12-01,214.94,26.65,none
5949,PRJ_0180,2019-12-01,234.81,28.87,none
5950,PRJ_0180,2020-01-01,280.38,34.4,none
5951,PRJ_0180,2020-03-01,351.93,35.58,design change approval pending
5952,PRJ_0180,2020-03-01,356.08,38.4,subcontractor dispute
5953,PRJ_0180,2020-05-01,371.93,40.37,none
5954,PRJ_0180,2020-05-01,409.28,43.61,equipment procurement delay
5955,PRJ_0180,2020-07-01,473.26,47.25,subcontractor dispute
5956,PRJ_0180,2020-07-01,485.88,50.13,none
5957,PRJ_0180,2020-08-01,536.14,52.55,none
5958,PRJ_0180,2020-09-01,552.23,54.85,none
5959,PRJ_0180,2020-10-01,579.74,59.93,
5960,PRJ_0180,2020-11-01,593.62,60.96,none
5961,PRJ_0180,2020-12-01,579.44,62.94,none
5962,PRJ_0180,2021-01-01,616.56,65.71,none
5963,PRJ_0180,2021-03-01,713.4,69.86,raw material supply shortage
5964,PRJ_0180,2021-04-01,735.27,71.25,none
5965,PRJ_0180,2021-05-01,791.41,76.47,none
5966,PRJ_0180,2021-05-01,751.05,78.2,none
5967,PRJ_0180,2021-07-01,771.12,78.2,subcontractor dispute
5968,PRJ_0180,2021-07-01,828.06,81.08,none
5969,PRJ_0180,2021-08-01,828.0,84.62,none
5970,PRJ_0180,2021-09-01,793.86,84.62,
5971,PRJ_0181,2021-08-01,20.32,1.04,right of way (RoW) dispute; law and order issue
5972,PRJ_0181,2021-08-01,43.93,2.1,land acquisition delay
5973,PRJ_0181,2021-09-01,46.17,2.35,environmental clearance pending
5974,PRJ_0181,2021-10-01,48.67,2.53,land acquisition delay
5975,PRJ_0181,2021-11-01,54.12,2.71,utility shifting pending; law and order issue
5976,PRJ_0181,2021-12-01,62.13,2.91,contractor mobilization pending; monsoon disruption
5977,PRJ_0181,2022-01-01,63.24,3.12,right of way (RoW) dispute
5978,PRJ_0181,2022-03-01,71.04,3.35,land acquisition delay
5979,PRJ_0181,2022-04-01,72.88,3.59,contractor mobilization pending; design change approval pending
5980,PRJ_0181,2022-05-01,77.89,3.85,
5981,PRJ_0181,2022-06-01,80.08,4.12,
5982,PRJ_0181,2022-07-01,84.99,4.41,utility shifting pending
5983,PRJ_0181,2022-08-01,245.6,11.52,none
5984,PRJ_0181,2022-08-01,241.0,11.52,none
5985,PRJ_0181,2022-10-01,300.33,15.19,none
5986,PRJ_0181,2022-10-01,329.72,15.19,none
5987,PRJ_0181,2022-12-01,339.59,17.18,design change approval pending
5988,PRJ_0181,2022-12-01,335.69,17.18,none
5989,PRJ_0181,2023-01-01,383.58,18.22,
5990,PRJ_0181,2023-03-01,385.01,19.22,none
5991,PRJ_0181,2023-04-01,397.33,19.22,
5992,PRJ_0181,2023-05-01,439.54,20.87,none
5993,PRJ_0181,2023-06-01,440.44,21.98,none
5994,PRJ_0181,2023-07-01,447.89,22.73,none
5995,PRJ_0181,2023-08-01,608.31,24.01,none
5996,PRJ_0181,2023-08-01,648.26,25.79,none
5997,PRJ_0181,2023-10-01,734.66,26.65,none
5998,PRJ_0181,2023-10-01,785.09,28.76,
5999,PRJ_0181,2023-12-01,861.84,31.92,none
6000,PRJ_0181,2023-12-01,866.41,34.54,none
6001,PRJ_0181,2024-01-01,1000.14,35.35,law and order issue
6002,PRJ_0181,2024-03-01,961.51,37.58,none
6003,PRJ_0181,2024-04-01,962.09,37.58,none
6004,PRJ_0181,2024-05-01,1100.96,40.11,fund release delay
6005,PRJ_0181,2024-05-01,1096.05,40.81,
6006,PRJ_0181,2024-07-01,1168.16,44.16,none
6007,PRJ_0181,2024-07-01,1290.78,46.68,none
6008,PRJ_0181,2024-08-01,1266.74,46.68,none
6009,PRJ_0181,2024-09-01,1291.85,47.99,law and order issue
6010,PRJ_0181,2024-10-01,1478.87,52.78,none
6011,PRJ_0181,2024-11-01,1372.74,52.78,fund release delay
6012,PRJ_0181,2024-12-01,1440.15,53.67,none
6013,PRJ_0181,2025-01-01,1480.61,55.06,
6014,PRJ_0181,2025-03-01,1474.96,56.47,none
6015,PRJ_0181,2025-04-01,1676.58,59.17,none
6016,PRJ_0181,2025-05-01,1651.34,63.01,none
6017,PRJ_0181,2025-06-01,1687.39,63.01,none
6018,PRJ_0181,2025-07-01,1730.28,64.45,none
6019,PRJ_0182,2018-01-01,13.56,1.13,right of way (RoW) dispute
6020,PRJ_0182,2018-01-01,19.55,1.64,forest clearance delayed; monsoon disruption
6021,PRJ_0182,2018-03-01,24.75,2.03,right of way (RoW) dispute
6022,PRJ_0182,2018-04-01,30.14,2.65,forest clearance delayed; law and order issue
6023,PRJ_0182,2018-05-01,34.3,2.87,
6024,PRJ_0182,2018-06-01,37.7,3.12,utility shifting pending
6025,PRJ_0182,2018-07-01,39.66,3.38,forest clearance delayed; raw material supply shortage
6026,PRJ_0182,2018-08-01,67.04,3.66,contractor mobilization pending
6027,PRJ_0182,2018-09-01,68.99,3.97,environmental clearance pending; raw material supply shortage
6028,PRJ_0182,2018-10-01,77.22,4.3,
6029,PRJ_0182,2018-11-01,90.81,4.65,right of way (RoW) dispute
6030,PRJ_0182,2018-12-01,90.33,5.02,contractor mobilization pending; monsoon disruption
6031,PRJ_0182,2019-01-01,262.25,13.59,none
6032,PRJ_0182,2019-01-01,271.74,14.29,fund release delay
6033,PRJ_0182,2019-03-01,309.09,17.18,none
6034,PRJ_0183,2020-03-01,69.56,4.05,none
6035,PRJ_0183,2020-03-01,106.4,5.84,subcontractor dispute
6036,PRJ_0183,2020-04-01,105.96,5.84,none
6037,PRJ_0183,2020-05-01,125.72,7.73,
6038,PRJ_0183,2020-06-01,143.58,8.81,equipment procurement delay
6039,PRJ_0183,2020-07-01,194.8,10.73,
6040,PRJ_0183,2020-08-01,180.15,10.73,none
6041,PRJ_0183,2020-09-01,182.51,10.73,none
6042,PRJ_0183,2020-10-01,189.9,11.22,fund release delay
6043,PRJ_0183,2020-11-01,222.05,13.39,equipment procurement delay
6044,PRJ_0183,2020-12-01,280.59,15.57,fund release delay
6045,PRJ_0183,2021-01-01,281.99,15.57,raw material supply shortage
6046,PRJ_0183,2021-03-01,260.77,16.04,none
6047,PRJ_0183,2021-03-01,329.7,19.13,none
6048,PRJ_0183,2021-05-01,375.76,20.63,none
6049,PRJ_0183,2021-05-01,424.27,24.07,none
6050,PRJ_0183,2021-07-01,413.23,25.19,none
6051,PRJ_0183,2021-07-01,449.53,25.19,raw material supply shortage
6052,PRJ_0183,2021-08-01,483.03,28.07,none
6053,PRJ_0183,2021-09-01,524.36,29.85,subcontractor dispute
6054,PRJ_0183,2021-10-01,558.58,31.72,none
6055,PRJ_0183,2021-11-01,558.37,34.13,none
6056,PRJ_0183,2021-12-01,623.91,37.29,design change approval pending
6057,PRJ_0183,2022-01-01,688.26,42.12,design change approval pending
6058,PRJ_0183,2022-03-01,828.42,42.12,
6059,PRJ_0183,2022-03-01,843.87,45.84,
