project_id,project_name,ministry,sector,implementing_agency,state,latitude,longitude,approval_date,original_cost_cr,revised_cost_cr,approved_completion_date,revised_completion_date,cumulative_expenditure_cr,num_milestones,milestones_completed,milestones_delayed,status
PRJ_0393,Water Infrastructure Development at Uttar Pradesh Section Pkg-7,"Department of Water Resources, River Development & GR",Water & Sanitation,CPWD,Uttar Pradesh,27.2301,80.8403,2019-11-01,676.88,643.04,2023-12-31,2024-05-31,167.83,20,5,2,Delayed
PRJ_0394,Roads Infrastructure Development at Mizoram Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Mizoram,23.14,92.9654,2020-03-01,1228.18,1352.23,2023-11-30,2023-11-30,571.14,22,8,2,Delayed
PRJ_0395,Roads Infrastructure Development at Assam Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Assam,26.6377,93.5311,2021-01-01,1537.85,1797.75,2025-04-02,2026-07-02,1408.19,10,7,2,Delayed
PRJ_0396,Roads Infrastructure Development at Tripura Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Tripura,24.2094,92.3708,2018-02-01,150.0,153.9,2020-01-02,2020-08-02,95.85,19,11,1,Delayed
PRJ_0397,Coal Infrastructure Development at West Bengal Section Pkg-2,Ministry of Coal,Coal Mining,ECL,West Bengal,22.5824,88.1913,2017-01-01,641.76,913.22,2021-09-01,2022-07-02,775.0,12,9,2,Delayed
PRJ_0398,Educational Infrastructure Development at Arunachal Pradesh Section Pkg-3,Department of Higher Education,Educational Infrastructure,IIT,Arunachal Pradesh,28.6644,94.9901,2016-08-01,286.06,293.5,2020-05-01,2020-08-30,148.25,24,11,2,Delayed
PRJ_0399,Roads Infrastructure Development at Jharkhand Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Jharkhand,23.9116,84.7513,2020-08-01,1145.58,1124.96,2022-12-31,2022-12-31,857.49,12,8,0,Ongoing
PRJ_0400,Roads Infrastructure Development at Madhya Pradesh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Madhya Pradesh,22.7382,79.0299,2019-02-01,278.82,316.46,2023-06-02,2024-01-01,89.42,13,3,0,Delayed
PRJ_0401,Roads Infrastructure Development at Delhi Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Delhi,28.5609,77.4527,2018-01-01,1262.37,1271.21,2020-01-31,2020-03-01,1076.41,11,9,2,Ongoing
PRJ_0402,Water Infrastructure Development at Telangana Section Pkg-7,"Department of Water Resources, River Development & GR",Water & Sanitation,CPWD,Telangana,,79.5146,2016-09-01,459.96,522.05,2019-03-03,2019-07-02,468.3,15,13,0,Delayed
PRJ_0403,Roads Infrastructure Development at Kerala Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Kerala,10.517,76.3621,2021-06-01,172.11,213.07,2022-11-30,2023-11-30,167.58,22,17,4,Delayed
PRJ_0404,Roads Infrastructure Development at Tamil Nadu Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Tamil Nadu,11.6255,78.762,2016-11-01,379.8,392.33,2020-06-01,2020-06-01,380.98,14,12,2,Ongoing
PRJ_0405,Roads Infrastructure Development at Bihar Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Bihar,24.6089,85.883,2020-07-01,3217.33,3963.75,2023-07-01,2025-04-30,1095.94,23,6,10,Stalled
PRJ_0406,Petroleum Infrastructure Development at Tamil Nadu Section Pkg-2,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,IOCL,Tamil Nadu,11.063,78.3174,2017-02-01,537.47,694.95,2019-02-01,2019-08-02,656.31,20,19,0,Delayed
PRJ_0407,Roads Infrastructure Development at Jharkhand Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Jharkhand,24.0965,84.6994,2022-02-01,807.58,831.81,2023-09-02,2024-02-01,756.37,18,16,1,Delayed
PRJ_0408,Healthcare Infrastructure Development at Mizoram Section Pkg-4,Ministry of Health & Family Welfare,Healthcare Infrastructure,CPWD,Mizoram,22.6681,92.442,2020-03-01,711.37,734.13,2021-10-30,2022-02-28,532.38,7,5,2,Delayed
PRJ_0409,Roads Infrastructure Development at Rajasthan Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Rajasthan,27.4911,74.3059,2023-07-01,254.3,290.16,2025-01-29,2025-07-30,256.16,21,18,1,Delayed
PRJ_0410,Coal Infrastructure Development at Rajasthan Section Pkg-6,Ministry of Coal,Coal Mining,MCL,Rajasthan,27.345,74.1095,2016-08-01,528.59,575.63,2020-04-01,2020-04-01,461.4,17,13,1,Delayed
PRJ_0411,Roads Infrastructure Development at Bihar Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Bihar,24.9359,85.3828,2016-05-01,551.2,702.78,2018-01-30,2022-12-30,92.62,22,2,7,Stalled
PRJ_0412,Roads Infrastructure Development at Odisha Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.1249,84.8674,2016-12-01,967.52,1232.62,2019-04-02,2021-08-31,597.36,8,3,4,Delayed
PRJ_0413,Roads Infrastructure Development at Rajasthan Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Rajasthan,26.5181,74.3259,2023-04-01,2038.15,2239.93,2024-12-30,2026-05-01,673.21,11,3,2,Delayed
PRJ_0414,Urban Infrastructure Development at Maharashtra Section Pkg-1,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,NBCC,Maharashtra,19.7975,75.5887,2020-06-01,3352.75,3486.86,2023-12-31,2024-01-30,3193.36,15,13,1,Ongoing
PRJ_0415,Roads Infrastructure Development at Haryana Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Haryana,28.6755,75.821,2022-09-01,189.77,180.28,2027-04-02,2027-10-01,161.03,15,12,2,Delayed
PRJ_0416,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,20.8265,85.6322,2019-06-01,792.33,1051.42,2023-01-30,2025-07-31,707.52,8,5,2,Delayed
PRJ_0417,Roads Infrastructure Development at West Bengal Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,23.4857,87.6737,2018-12-01,323.01,348.53,2022-06-01,2023-01-30,250.09,9,6,0,Delayed
PRJ_0418,Roads Infrastructure Development at Maharashtra Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Maharashtra,19.3906,75.6061,2022-07-01,2060.18,2163.19,2026-07-01,2027-05-01,1588.74,19,14,2,Delayed
PRJ_0419,Coal Infrastructure Development at Maharashtra Section Pkg-6,Ministry of Coal,Coal Mining,Coal India Ltd (CIL),Maharashtra,19.4318,76.2482,2021-10-01,1069.81,1283.77,2025-04-01,2026-09-30,478.18,21,8,8,Delayed
PRJ_0420,Coal Infrastructure Development at Kerala Section Pkg-7,Ministry of Coal,Coal Mining,ECL,Kerala,11.327,76.3123,2019-09-01,322.2,315.11,2021-12-31,2022-04-01,275.48,6,4,1,Ongoing
PRJ_0421,Roads Infrastructure Development at Sikkim Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Sikkim,27.6217,88.1027,2017-12-01,150.0,192.0,2020-12-31,2022-12-31,120.31,16,9,6,Delayed
PRJ_0422,Roads Infrastructure Development at Chhattisgarh Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Chhattisgarh,20.9476,81.8756,2022-10-01,156.79,181.41,2026-08-31,2027-04-01,75.31,14,5,0,Delayed
PRJ_0423,Roads Infrastructure Development at Kerala Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Kerala,,76.3561,2022-08-01,553.05,589.55,2025-01-30,2025-03-01,560.17,16,15,0,Ongoing
PRJ_0424,Petroleum Infrastructure Development at Jammu & Kashmir Section Pkg-2,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Jammu & Kashmir,34.3002,76.2225,2022-07-01,777.27,1046.98,2025-03-31,2027-01-29,349.32,18,5,4,Delayed
PRJ_0425,Roads Infrastructure Development at Maharashtra Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Maharashtra,19.4473,75.3714,2020-12-01,3760.1,3978.19,2023-10-01,2024-03-01,3880.99,6,5,1,Delayed
PRJ_0426,Coal Infrastructure Development at Madhya Pradesh Section Pkg-4,Ministry of Coal,Coal Mining,MCL,Madhya Pradesh,23.5216,79.1387,2018-12-01,1606.03,1586.76,2023-05-02,2023-07-01,276.29,17,2,1,Ongoing
PRJ_0427,Roads Infrastructure Development at Bihar Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Bihar,25.6862,85.1315,2017-08-01,346.47,348.55,2019-08-31,2020-01-30,122.46,21,7,0,Delayed
PRJ_0428,Roads Infrastructure Development at Uttarakhand Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Uttarakhand,30.427,,2018-06-01,199.38,215.33,2020-07-31,2021-04-30,202.73,23,20,2,Delayed
PRJ_0429,Railways Infrastructure Development at Karnataka Section Pkg-7,Ministry of Railways,Railways,Central Railway,Karnataka,15.0299,75.8131,2023-09-01,378.52,429.62,2025-07-01,2027-11-30,325.08,15,11,3,Delayed
PRJ_0430,Coal Infrastructure Development at Jharkhand Section Pkg-8,Ministry of Coal,Coal Mining,SECL,Jharkhand,23.6078,85.4187,2017-09-01,3615.24,3821.31,2020-10-31,2021-01-30,2925.07,17,12,2,Ongoing
PRJ_0431,Roads Infrastructure Development at West Bengal Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,West Bengal,22.7022,87.7329,2023-02-01,164.11,224.99,2024-11-01,2026-01-01,205.53,16,14,1,Delayed
PRJ_0432,Water Infrastructure Development at Madhya Pradesh Section Pkg-1,"Department of Water Resources, River Development & GR",Water & Sanitation,National Mission for Clean Ganga,Madhya Pradesh,23.4557,78.751,2022-12-01,406.4,438.51,2024-11-30,2025-08-30,347.26,16,12,1,Delayed
PRJ_0433,Steel Infrastructure Development at Arunachal Pradesh Section Pkg-2,Ministry of Steel,Steel & Heavy Industry,SAIL,Arunachal Pradesh,27.6952,94.5136,2021-02-01,1719.92,2194.62,2022-09-02,2023-12-02,1647.1,20,14,1,Delayed
PRJ_0434,Railways Infrastructure Development at Tamil Nadu Section Pkg-3,Ministry of Railways,Railways,Central Railway,Tamil Nadu,11.3674,79.0476,2021-04-01,629.73,743.08,2023-07-01,2026-12-30,564.02,10,7,2,Delayed
PRJ_0435,Railways Infrastructure Development at Jharkhand Section Pkg-4,Ministry of Railways,Railways,RVNL,Jharkhand,23.0393,,2019-01-01,178.11,191.47,2021-12-31,2022-04-01,182.75,24,22,0,Ongoing
PRJ_0436,Roads Infrastructure Development at Karnataka Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Karnataka,14.9475,75.8721,2023-02-01,233.11,320.99,2024-09-01,2026-08-02,160.29,19,9,3,Delayed
PRJ_0437,Railways Infrastructure Development at Karnataka Section Pkg-6,Ministry of Railways,Railways,IRCON,Karnataka,14.7409,75.1936,2018-03-01,536.78,637.16,2020-12-29,2022-11-29,539.45,10,8,2,Delayed
PRJ_0438,Roads Infrastructure Development at Kerala Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Kerala,10.624,75.7667,2023-09-01,385.58,443.03,2028-07-01,2028-08-30,113.95,10,2,2,Delayed
PRJ_0439,Roads Infrastructure Development at Tripura Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Tripura,23.484,91.5861,2019-01-01,164.93,166.58,2022-05-02,2022-06-01,127.42,9,7,1,Ongoing
PRJ_0440,Roads Infrastructure Development at Bihar Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Bihar,25.2145,85.4831,2021-12-01,1019.0,1410.3,2024-03-01,2025-05-01,959.73,17,11,3,Delayed
PRJ_0441,Roads Infrastructure Development at Andhra Pradesh Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Andhra Pradesh,15.4045,79.5098,2023-12-01,2320.13,2213.4,2028-09-30,2029-08-30,1227.87,13,6,0,Delayed
PRJ_0442,Railways Infrastructure Development at Assam Section Pkg-2,Ministry of Railways,Railways,IRCON,Assam,26.762,93.4528,2021-03-01,465.35,480.71,2025-06-30,2026-05-30,351.05,20,14,2,Delayed
PRJ_0443,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Odisha,20.6474,85.2265,2021-10-01,609.02,870.29,2025-10-31,2027-10-01,509.96,20,11,4,Delayed
PRJ_0444,Roads Infrastructure Development at Jharkhand Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Jharkhand,24.1908,85.2516,2021-10-01,349.32,376.22,2025-10-01,2025-12-31,332.52,16,14,1,Ongoing
PRJ_0445,Roads Infrastructure Development at Nagaland Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Nagaland,25.5749,94.227,2017-04-01,198.67,209.2,2018-11-30,2019-07-31,199.72,19,17,1,Delayed
PRJ_0446,Roads Infrastructure Development at West Bengal Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,West Bengal,23.3108,88.1575,2023-08-01,222.55,275.29,2028-07-31,2032-04-30,25.76,10,0,6,Stalled
PRJ_0447,Petroleum Infrastructure Development at Uttarakhand Section Pkg-7,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,HPCL,Uttarakhand,29.701,79.1985,2017-04-01,1500.61,2106.86,2022-03-01,2024-03-30,1267.47,15,9,3,Delayed
PRJ_0448,Petroleum Infrastructure Development at Odisha Section Pkg-8,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,NRL,Odisha,21.168,84.7764,2020-08-01,1763.03,2387.14,2023-07-02,2026-01-30,411.32,17,2,9,Stalled
PRJ_0449,Water Infrastructure Development at West Bengal Section Pkg-9,"Department of Water Resources, River Development & GR",Water & Sanitation,National Mission for Clean Ganga,West Bengal,22.6113,88.43,2019-09-01,672.79,639.15,2022-03-02,2022-12-31,456.51,20,13,0,Delayed
PRJ_0450,Petroleum Infrastructure Development at Tamil Nadu Section Pkg-1,Ministry of Petroleum & Natural Gas,Petroleum & Natural Gas,ONGC,Tamil Nadu,10.9521,,2018-11-01,514.14,528.54,2023-08-01,2023-10-31,123.18,12,2,2,Ongoing
PRJ_0451,Railways Infrastructure Development at Delhi Section Pkg-2,Ministry of Railways,Railways,Dedicated Freight Corridor Corp,Delhi,28.1155,,2019-07-01,150.0,166.05,2024-05-30,2024-10-29,144.51,19,15,0,Delayed
PRJ_0452,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Odisha,21.5122,85.3963,2023-04-01,150.0,158.4,2024-12-30,2024-12-30,154.06,22,20,2,Ongoing
PRJ_0453,Roads Infrastructure Development at Assam Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Assam,25.665,92.4378,2023-06-01,1426.02,1534.4,2026-05-31,2026-06-30,1202.08,13,10,0,Ongoing
PRJ_0454,Roads Infrastructure Development at Maharashtra Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Maharashtra,20.2979,75.7112,2019-02-01,712.27,863.98,2022-08-02,2025-07-02,617.93,14,9,4,Delayed
PRJ_0455,Urban Infrastructure Development at Telangana Section Pkg-6,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,MMRDA,Telangana,17.9413,,2016-09-01,160.45,165.91,2020-01-01,2020-07-01,30.79,21,3,1,Delayed
PRJ_0456,Roads Infrastructure Development at Odisha Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,21.5441,84.9368,2017-11-01,232.7,314.38,2022-10-01,2023-05-02,79.57,16,3,7,Delayed
PRJ_0457,Roads Infrastructure Development at Telangana Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Telangana,18.2961,79.3803,2016-07-01,782.02,828.94,2018-03-01,2018-07-31,554.98,16,11,1,Delayed
PRJ_0458,Urban Infrastructure Development at Tamil Nadu Section Pkg-9,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,PMRCL,Tamil Nadu,11.5512,78.1482,2021-11-01,150.0,149.25,2026-10-01,2027-03-02,131.25,21,17,0,Delayed
PRJ_0459,Roads Infrastructure Development at Karnataka Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Karnataka,15.8863,75.6624,2018-01-01,733.49,932.27,2022-09-01,2024-01-31,542.48,14,8,1,Delayed
PRJ_0460,Urban Infrastructure Development at Andhra Pradesh Section Pkg-2,Ministry of Housing & Urban Affairs,Urban Infrastructure & Metro,PMRCL,Andhra Pradesh,16.1811,80.0728,2023-02-01,162.18,168.67,2026-07-02,2027-06-01,41.18,9,2,1,Delayed
PRJ_0461,Coal Infrastructure Development at Odisha Section Pkg-3,Ministry of Coal,Coal Mining,Coal India Ltd (CIL),Odisha,20.9843,84.6184,2016-11-01,150.0,145.65,2021-04-02,2021-05-02,65.63,11,5,1,Ongoing
PRJ_0462,Roads Infrastructure Development at Andhra Pradesh Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Andhra Pradesh,16.4619,79.197,2016-01-01,9382.97,9570.63,2018-12-31,2018-12-31,2997.82,17,5,0,Ongoing
PRJ_0463,Coal Infrastructure Development at West Bengal Section Pkg-5,Ministry of Coal,Coal Mining,Coal India Ltd (CIL),West Bengal,23.0375,87.403,2021-08-01,2114.72,2159.13,2025-12-31,2026-03-01,1249.77,6,3,1,Ongoing
PRJ_0464,Roads Infrastructure Development at Odisha Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Odisha,20.7139,84.5291,2019-05-01,150.0,183.3,2023-08-30,2025-11-28,127.46,20,13,4,Delayed
PRJ_0465,Roads Infrastructure Development at Telangana Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Telangana,17.7742,78.5428,2023-07-01,204.19,194.8,2026-04-30,2026-09-29,87.69,24,10,1,Delayed
PRJ_0466,Roads Infrastructure Development at Karnataka Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Karnataka,15.6967,,2022-08-01,421.92,431.62,2024-03-31,2024-04-30,411.74,15,13,1,Ongoing
PRJ_0467,Roads Infrastructure Development at Telangana Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Telangana,18.1244,78.966,2016-10-01,1452.92,1551.72,2020-01-01,2020-05-01,1401.09,12,11,1,Delayed
PRJ_0468,Water Infrastructure Development at Madhya Pradesh Section Pkg-1,"Department of Water Resources, River Development & GR",Water & Sanitation,National Mission for Clean Ganga,Madhya Pradesh,22.6414,78.3942,2017-12-01,734.47,813.06,2021-06-01,2022-01-30,257.65,24,7,2,Delayed
PRJ_0469,Roads Infrastructure Development at Uttarakhand Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttarakhand,30.2901,78.9927,2023-04-01,276.36,300.13,2026-05-01,2026-12-30,237.19,23,17,0,Delayed
PRJ_0470,Roads Infrastructure Development at Odisha Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Odisha,21.3027,85.1385,2019-08-01,1301.71,1506.08,2021-05-01,2024-11-29,966.05,11,7,2,Delayed
PRJ_0471,Roads Infrastructure Development at Maharashtra Section Pkg-4,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Maharashtra,,75.1903,2023-08-01,410.06,532.26,2028-03-31,2030-07-31,334.97,19,11,1,Delayed
PRJ_0472,Roads Infrastructure Development at Uttar Pradesh Section Pkg-5,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,26.8791,81.1932,2020-03-01,2767.33,2628.96,2024-04-30,2024-09-29,1898.76,15,10,1,Delayed
PRJ_0473,Roads Infrastructure Development at Meghalaya Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Meghalaya,25.849,,2022-06-01,334.45,329.1,2026-09-30,2026-10-30,145.91,18,7,2,Ongoing
PRJ_0474,Roads Infrastructure Development at Bihar Section Pkg-7,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Bihar,24.9102,85.7103,2023-01-01,150.0,142.5,2026-07-02,2026-08-31,102.62,14,9,2,Ongoing
PRJ_0475,Roads Infrastructure Development at Gujarat Section Pkg-8,Ministry of Road Transport & Highways,Roads & Highways,NHAI,Gujarat,22.3581,71.1465,2021-02-01,373.02,354.37,2023-09-02,2024-02-01,320.07,9,8,0,Delayed
PRJ_0476,Roads Infrastructure Development at Uttar Pradesh Section Pkg-9,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttar Pradesh,27.3115,80.4174,2021-02-01,447.36,482.7,2024-02-01,2024-05-02,476.34,18,17,1,Ongoing
PRJ_0477,Roads Infrastructure Development at West Bengal Section Pkg-1,Ministry of Road Transport & Highways,Roads & Highways,NHAI,West Bengal,23.2432,87.3047,2016-07-01,2066.88,2203.29,2020-01-30,2020-03-30,2203.29,22,21,0,Ongoing
PRJ_0478,Roads Infrastructure Development at Mizoram Section Pkg-2,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Mizoram,23.2285,93.2079,2018-08-01,151.34,178.28,2021-04-01,2023-12-01,139.15,7,5,2,Delayed
PRJ_0479,Roads Infrastructure Development at Uttarakhand Section Pkg-3,Ministry of Road Transport & Highways,Roads & Highways,MoRTH,Uttarakhand,29.7767,79.5361,2018-01-01,369.07,457.28,2022-12-01,2023-08-01,380.77,16,12,2,Delayed
PRJ_0480,Railways Infrastructure Development at Rajasthan Section Pkg-4,Ministry of Railways,Railways,IRCON,Rajasthan,26.8144,73.7913,2020-02-01,402.15,472.93,2024-08-01,2025-08-01,384.74,6,4,1,Delayed
PRJ_0481,Airports Infrastructure Development at Madhya Pradesh Section Pkg-5,Ministry of Civil Aviation,Airports & Aviation,Adani Airport Holdings,Madhya Pradesh,22.62,78.7885,2023-11-01,370.97,419.57,2027-01-31,2027-06-01,237.31,11,6,1,Delayed
PRJ_0482,Roads Infrastructure Development at Uttar Pradesh Section Pkg-6,Ministry of Road Transport & Highways,Roads & Highways,NHIDCL,Uttar Pradesh,27.4125,81.4699,2021-11-01,2940.85,3996.62,2023-08-02,2024-07-01,376.06,10,0,8,Delayed
